"","P_BGI_L3_B1_D5_1","P_BGI_L3_B1_D5_2","P_BGI_L3_B1_D5_3","P_BGI_L3_B1_D6_1","P_BGI_L3_B1_D6_2","P_BGI_L3_B1_D6_3","P_BGI_L3_B1_F7_1","P_BGI_L3_B1_F7_2","P_BGI_L3_B1_F7_3","P_BGI_L3_B1_M8_1","P_BGI_L3_B1_M8_2","P_BGI_L3_B1_M8_3","R_BGI_L3_B1_D5_1","R_BGI_L3_B1_D5_2","R_BGI_L3_B1_D5_3","R_BGI_L3_B1_D6_1","R_BGI_L3_B1_D6_2","R_BGI_L3_B1_D6_3","R_BGI_L3_B1_F7_1","R_BGI_L3_B1_F7_2","R_BGI_L3_B1_F7_3","R_BGI_L3_B1_M8_1","R_BGI_L3_B1_M8_2","R_BGI_L3_B1_M8_3","R_BGI_L6_B1_D5_1","R_BGI_L6_B1_D5_2","R_BGI_L6_B1_D5_3","R_BGI_L6_B1_D6_1","R_BGI_L6_B1_D6_2","R_BGI_L6_B1_D6_3","R_BGI_L6_B1_F7_1","R_BGI_L6_B1_F7_2","R_BGI_L6_B1_F7_3","R_BGI_L6_B1_M8_1","R_BGI_L6_B1_M8_2","R_BGI_L6_B1_M8_3","R_BGI_L7_B1_D5_1","R_BGI_L7_B1_D5_2","R_BGI_L7_B1_D5_3","R_BGI_L7_B1_D6_1","R_BGI_L7_B1_D6_2","R_BGI_L7_B1_D6_3","R_BGI_L7_B1_F7_1","R_BGI_L7_B1_F7_2","R_BGI_L7_B1_F7_3","R_BGI_L7_B1_M8_1","R_BGI_L7_B1_M8_2","R_BGI_L7_B1_M8_3","P_ILM_L1_B1_D5_1","P_ILM_L1_B1_D5_2","P_ILM_L1_B1_D5_3","P_ILM_L1_B1_D6_1","P_ILM_L1_B1_D6_2","P_ILM_L1_B1_D6_3","P_ILM_L1_B1_F7_1","P_ILM_L1_B1_F7_2","P_ILM_L1_B1_F7_3","P_ILM_L1_B1_M8_1","P_ILM_L1_B1_M8_2","P_ILM_L1_B1_M8_3","P_ILM_L6_B1_D5_1","P_ILM_L6_B1_D5_2","P_ILM_L6_B1_D5_3","P_ILM_L6_B1_D6_1","P_ILM_L6_B1_D6_2","P_ILM_L6_B1_D6_3","P_ILM_L6_B1_F7_1","P_ILM_L6_B1_F7_2","P_ILM_L6_B1_F7_3","P_ILM_L6_B1_M8_1","P_ILM_L6_B1_M8_2","P_ILM_L6_B1_M8_3","P_ILM_L8_B1_D5_1","P_ILM_L8_B1_D5_2","P_ILM_L8_B1_D5_3","P_ILM_L8_B1_D6_1","P_ILM_L8_B1_D6_2","P_ILM_L8_B1_D6_3","P_ILM_L8_B1_F7_1","P_ILM_L8_B1_F7_2","P_ILM_L8_B1_F7_3","P_ILM_L8_B1_M8_1","P_ILM_L8_B1_M8_2","P_ILM_L8_B1_M8_3","R_ILM_L2_B1_D5_1","R_ILM_L2_B2_D5_1","R_ILM_L2_B1_D5_2","R_ILM_L2_B2_D5_2","R_ILM_L2_B1_D5_3","R_ILM_L2_B2_D5_3","R_ILM_L2_B1_D6_1","R_ILM_L2_B2_D6_1","R_ILM_L2_B1_D6_2","R_ILM_L2_B2_D6_2","R_ILM_L2_B1_D6_3","R_ILM_L2_B2_D6_3","R_ILM_L2_B1_F7_1","R_ILM_L2_B2_F7_1","R_ILM_L2_B1_F7_2","R_ILM_L2_B2_F7_2","R_ILM_L2_B1_F7_3","R_ILM_L2_B2_F7_3","R_ILM_L2_B1_M8_1","R_ILM_L2_B2_M8_1","R_ILM_L2_B1_M8_2","R_ILM_L2_B2_M8_2","R_ILM_L2_B1_M8_3","R_ILM_L2_B2_M8_3","R_ILM_L8_B1_D5_1","R_ILM_L8_B1_D5_2","R_ILM_L8_B1_D5_3","R_ILM_L8_B1_D6_1","R_ILM_L8_B1_D6_2","R_ILM_L8_B1_D6_3","R_ILM_L8_B1_F7_1","R_ILM_L8_B1_F7_2","R_ILM_L8_B1_F7_3","R_ILM_L8_B1_M8_1","R_ILM_L8_B1_M8_2","R_ILM_L8_B1_M8_3"
"ENSG00000256087",0.0244666666666667,-0.230433333333333,-0.160933333333333,-0.0428333333333333,0.00496666666666667,0.0378666666666667,0.419566666666667,0.170766666666667,0.436966666666667,0.409066666666667,0.229766666666667,0.273466666666667,-0.2613,-0.4319,-0.0850000000000002,0.0834999999999999,-0.0168000000000001,-0.0667000000000002,0.1231,-0.0597000000000001,-0.1023,0.2049,0.2018,0.3946,-0.281733333333333,-0.201633333333334,-0.175033333333334,0.136866666666666,-0.111833333333333,-0.0250333333333335,0.175666666666666,0.0369666666666666,0.131266666666666,0.120566666666666,-0.0212333333333334,0.0792666666666666,0.0342666666666669,-0.344033333333333,-0.634333333333333,-0.183333333333333,0.264866666666667,-0.0815333333333332,0.320866666666667,0.198866666666667,0.398066666666667,0.163066666666667,0.498266666666667,0.0617666666666667,-0.189933333333333,-0.125433333333333,-0.238633333333333,0.0066666666666666,-0.0667333333333333,0.0600666666666667,0.238666666666667,0.199866666666667,0.316766666666667,0.261166666666667,0.180766666666667,0.0840666666666667,-0.0916666666666666,-0.130966666666667,-0.0609666666666665,-0.153066666666667,-0.0102666666666665,0.163333333333333,0.404533333333334,0.375033333333333,0.298133333333333,0.147333333333333,0.269733333333333,0.430833333333334,-0.282966666666667,-0.103466666666667,-0.158966666666667,0.0632333333333333,-0.0639666666666667,0.000733333333333253,0.211133333333333,0.333933333333333,0.261333333333333,0.165833333333333,0.244933333333333,0.168533333333333,-0.176166666666667,-0.321966666666667,-0.329166666666667,-0.243666666666667,-0.179866666666667,-0.271966666666667,0.0631333333333333,-0.108266666666667,-0.245466666666667,0.194333333333333,0.182333333333333,-0.0860666666666667,0.0675333333333332,0.236533333333333,0.273733333333333,-0.0448666666666666,0.161833333333333,0.0295333333333334,0.198933333333333,0.258833333333333,0.445333333333333,0.135533333333333,0.445333333333333,0.160633333333333,-0.121433333333333,-0.208133333333333,-0.115033333333333,0.00926666666666676,-0.0455333333333332,0.0362666666666667,0.110866666666667,0.0962666666666667,0.212166666666667,0.296666666666667,0.159466666666667,0.182666666666667
"ENSG00000179304",0.133133333333333,0.130133333333333,0.214233333333333,-0.0261666666666667,0.0769333333333333,-0.0507666666666666,0.200633333333333,-0.327466666666667,0.194033333333333,0.113033333333333,0.0141333333333331,0.117333333333333,0.185833333333334,0.181033333333333,0.124433333333333,0.0160333333333333,0.0106333333333335,-0.0266666666666666,-0.363266666666667,0.345733333333333,0.209033333333333,0.260933333333333,-0.695766666666667,-0.553666666666667,0.262733333333333,0.515433333333333,0.259933333333333,-0.249866666666667,0.136733333333333,0.113133333333333,0.412433333333333,0.403233333333333,0.427533333333333,0.385033333333333,0.421833333333333,0.308233333333333,-0.9743,-0.6399,0.1274,0.0329000000000002,0.1018,-0.1347,0.209,0.2637,-0.2618,0.1858,0.0722,-0.3196,0.0929666666666664,0.171766666666667,0.118266666666667,0.0336666666666665,-0.0105333333333335,-0.0231333333333335,-0.360433333333333,-0.418533333333333,0.204566666666667,0.108566666666666,0.0678666666666667,0.0308666666666664,0.0934666666666666,0.0801666666666665,0.120966666666666,-0.00803333333333356,-0.0235333333333334,0.0315666666666665,0.180766666666667,0.137266666666667,0.178466666666667,0.0991666666666666,-0.651033333333333,-0.0417333333333336,0.403233333333334,0.397433333333333,0.428333333333333,0.279033333333333,-0.459266666666667,0.180233333333333,0.491433333333333,0.388433333333333,-0.0816666666666666,0.420133333333333,0.319133333333333,0.403833333333333,0.651666666666667,0.199633333333333,0.197366666666667,0.250733333333333,0.601866666666667,-0.559666666666667,0.0330666666666666,0.0530333333333333,0.747966666666667,-0.0472666666666666,-0.781033333333333,-0.0057666666666667,0.524066666666667,0.100233333333333,0.866166666666667,-0.385666666666667,0.608566666666667,0.173033333333333,0.159566666666667,-0.529266666666667,0.738266666666667,-0.350766666666667,0.903666666666667,-0.00396666666666667,-0.298133333333333,0.282566666666667,-0.334033333333333,0.214766666666667,-0.424433333333333,0.209666666666667,0.566366666666666,0.562566666666667,0.571466666666667,0.389166666666667,0.467766666666667,0.303566666666667
"ENSG00000198826",1.27523333333333,1.23133333333333,1.19823333333333,0.0841333333333333,0.293433333333333,-0.377566666666667,0.578933333333333,0.268633333333333,0.589833333333333,0.844933333333333,0.776733333333333,0.0812333333333333,0.9898,1.0268,1.0196,0.0527000000000001,-0.0463999999999999,-0.00629999999999997,-0.3112,-0.3486,0.1399,0.5096,0.4203,0.4733,1.37653333333333,1.42653333333333,1.38823333333333,-0.158966666666667,0.144233333333333,0.0147333333333334,0.577333333333333,0.379733333333333,0.758433333333333,0.776333333333333,0.615133333333333,0.777233333333333,1.47416666666667,1.57836666666667,0.869866666666667,0.291466666666667,0.217666666666667,-0.509133333333333,0.854466666666667,-0.104933333333333,-0.460933333333333,0.831366666666667,1.20276666666667,1.30566666666667,1.4685,1.3481,1.5276,0.5809,-0.3613,-0.2196,0.1067,0.2388,0.7279,1.0286,1.1099,1.0988,0.974466666666667,0.452366666666667,1.03386666666667,0.0263666666666668,-0.0727333333333333,0.0463666666666667,0.188666666666667,-0.332233333333333,0.242866666666667,0.487266666666667,0.264166666666667,0.740366666666667,1.03283333333333,1.01333333333333,0.985433333333333,0.0100333333333334,-0.0975666666666666,0.0875333333333334,0.0618333333333334,0.172033333333333,0.152533333333333,0.375033333333333,0.467533333333333,0.397233333333333,1.6728,1.21153333333333,1.4503,1.37803333333333,0.9372,1.30953333333333,0.3529,-0.373666666666667,0.004,0.408733333333333,-0.3569,-0.0350666666666666,0.3606,0.160233333333333,0.1104,-0.286166666666667,0.481,0.370933333333333,0.6148,0.186733333333333,1.0247,0.623633333333333,0.5877,0.739633333333333,1.20023333333333,1.20693333333333,1.20803333333333,-0.0233666666666668,0.0352333333333332,-0.0118666666666667,0.175333333333333,0.281133333333333,0.122333333333333,0.650133333333333,0.634733333333333,0.501233333333333
"ENSG00000229930",-0.516066666666667,0.243933333333333,-0.0784666666666667,0.180433333333333,0.0763333333333334,-0.256766666666667,-0.356466666666667,0.226633333333333,0.329333333333333,-1.44396666666667,-0.883066666666667,-0.342566666666667,0.2237,-0.3687,0.1449,0.4245,0.4813,-0.9058,0.0147999999999999,-1.2604,0.1045,-1.0933,-0.9093,-0.9633,-0.508333333333333,-0.0237333333333333,-0.223533333333333,-0.455333333333333,0.430766666666667,0.0245666666666667,0.145466666666667,0.114866666666667,-0.187033333333333,-0.537333333333333,-0.471833333333333,-0.793133333333333,-0.9351,-0.3685,-2.2693,0.3865,0.267,-0.6535,-0.3239,0.1009,-0.7365,-0.0241,-0.1232,-0.2999,-0.00290000000000012,-0.7735,0.6825,-0.198,0.4352,-0.2372,0.2395,-0.6867,0.4343,-0.8436,-0.7967,-1.5758,-1.56806666666667,-0.264466666666667,0.567433333333333,0.513233333333333,-0.314466666666667,-0.198766666666667,-0.161066666666667,0.694333333333333,-0.0459666666666666,-1.00786666666667,-0.784166666666667,-1.27586666666667,-0.1996,0.1289,0.0377000000000003,-0.4851,0.0653000000000001,0.4198,0.2881,0.1851,0.0185000000000002,-0.2243,-1.2105,-0.537,0.983833333333333,-0.2938,0.160533333333333,0.431,1.42113333333333,0.0286,-0.577866666666667,0.0193,0.164833333333333,0.0652,0.413033333333333,-0.0845,1.03353333333333,0.2609,1.05593333333333,-0.4672,1.08243333333333,-0.1005,0.420633333333333,-1.2004,-0.141966666666667,-1.0041,0.269933333333333,-1.0752,0.563066666666667,1.21006666666667,0.180966666666667,0.355266666666667,-0.0392333333333332,-0.316033333333333,0.279566666666667,-0.0377333333333334,0.0046666666666666,-0.0292333333333332,-0.0434333333333334,-0.426433333333333
"ENSG00000258529",6.18593333333333,-1.29676666666667,5.80293333333333,-1.38356666666667,-1.76366666666667,3.14723333333333,6.69073333333333,4.24643333333333,4.79703333333333,3.89243333333333,-1.76236666666667,-1.76366666666667,-6.78213333333333,-6.90483333333333,-7.25803333333333,1.21056666666667,-0.529033333333333,-0.681533333333333,0.721566666666667,1.14706666666667,1.03076666666667,-7.25803333333333,-7.25803333333333,-2.05233333333333,-4.04326666666667,-3.16086666666667,-2.56666666666667,-3.90976666666667,0.552133333333334,3.35763333333333,3.81313333333333,3.74983333333333,3.75953333333333,0.903233333333334,-3.44596666666667,-4.04526666666667,-0.750333333333333,0.403766666666668,0.248066666666667,-0.302233333333333,1.05256666666667,-0.750333333333333,0.0899666666666672,-0.750333333333333,-0.750333333333333,-0.750333333333333,0.996866666666667,-0.750333333333333,4.89296666666667,-2.56313333333333,5.14476666666667,-2.56313333333333,-2.56313333333333,5.12626666666667,-2.56313333333333,-1.71703333333333,-2.56313333333333,5.52286666666667,-2.56313333333333,2.74726666666667,-4.73673333333333,0.498866666666667,2.34936666666667,2.57656666666667,2.16016666666667,-4.73673333333333,-4.73673333333333,1.34146666666667,1.08666666666667,-4.20183333333333,-4.31953333333333,-4.40073333333333,-1.36846666666667,-0.268266666666667,-1.36816666666667,-1.38676666666667,0.837833333333333,0.548933333333333,-0.745366666666667,-0.845166666666667,-0.721666666666667,-0.479066666666667,0.345433333333333,0.243133333333333,-0.815333333333333,-3.7612,-0.815333333333333,2.087,-0.815333333333333,3.3985,-0.815333333333333,-2.2729,1.63066666666667,-1.2628,-0.815333333333333,3.5357,-0.815333333333333,4.0022,-0.538833333333333,1.4851,-0.815333333333333,1.9533,-0.815333333333333,3.9257,-0.815333333333333,-3.7612,7.17356666666667,3.8557,-0.7203,-0.1192,-0.5522,1.1006,-1.1771,0.0764999999999999,-1.1985,0.2018,0.5556,0.3761,-1.5253,-0.449
"ENSG00000108785",0.175866666666667,0.305366666666667,0.179666666666667,-0.181833333333333,0.109766666666667,0.0720666666666667,0.110866666666667,0.653766666666667,-0.193833333333333,0.268466666666667,0.240066666666667,0.0501666666666667,0.0408333333333334,0.280733333333333,0.133033333333333,0.341033333333333,-0.376666666666667,0.0356333333333334,0.153333333333333,-0.0555666666666667,-0.0698666666666666,-0.289066666666667,-0.429866666666667,-0.0280666666666667,0.4239,0.4906,0.0163,0.0278,-0.1148,0.087,-0.097,-0.0179,-0.0606,-0.3587,0.0222,-0.2445,-0.1994,-0.1586,0.0518,0.2552,-0.1907,-0.0645,-0.118,-0.1938,-0.1607,-0.3406,-0.5238,-0.2148,-0.111933333333333,-0.105433333333333,-0.255933333333333,-0.124733333333333,-0.0459333333333333,0.170666666666667,-0.102233333333333,-0.0253333333333333,-0.266133333333333,-0.0902333333333333,-0.197333333333333,-0.354033333333333,-0.4369,-0.8096,0.149,0.0918,-0.3756,0.2838,-0.3933,-0.2183,-0.092,-0.24,-0.3789,0.1875,-0.0256333333333333,-0.150533333333333,-0.282133333333333,0.0893666666666666,-0.0843333333333333,-0.00503333333333333,-0.120233333333333,-0.270633333333333,-0.142933333333333,-0.367433333333333,-0.443833333333333,-0.313933333333333,0.592666666666667,0.353466666666667,0.0975666666666666,0.208466666666667,0.255266666666667,0.156766666666667,-0.579833333333333,-0.0445333333333333,0.543766666666667,-0.0635333333333333,0.0360666666666667,0.108066666666667,-0.0536333333333334,-0.0517333333333333,-1.08613333333333,0.0690666666666667,-0.609933333333333,0.296466666666667,-0.242833333333333,-0.319533333333333,-1.02203333333333,0.0806666666666667,-0.316433333333333,0.384266666666667,0.0304333333333333,0.0247333333333333,0.390833333333333,0.0448333333333333,-0.0564666666666667,0.0116333333333333,-0.0410666666666667,0.106133333333333,-0.133366666666667,-0.0967666666666667,0.154433333333333,-0.491266666666667
"ENSG00000272768",0.1466,0.3879,1.8942,0.0876999999999999,-0.2014,0.1137,0.4424,-0.1304,0.6527,-1.4171,-2.2902,0.9857,-0.4608,0.0928,-0.7375,0.2368,-0.0744,-0.1624,-0.0451,-0.5915,0.1419,-0.634,-0.8424,0.00749999999999995,0.311333333333334,-0.368666666666666,-0.543666666666667,0.0645333333333336,0.243133333333333,-0.307666666666667,0.147633333333334,0.375533333333333,0.288533333333334,0.330933333333334,0.0609333333333335,-0.765866666666666,-0.177666666666667,-0.289766666666667,-1.12286666666667,0.0961333333333333,0.110133333333333,-0.206266666666667,-0.0718666666666666,-0.0512666666666667,0.209133333333333,-1.18706666666667,-0.460166666666667,-0.645466666666667,-0.743766666666667,0.355133333333333,-1.31166666666667,-0.470866666666667,0.0482333333333331,0.422633333333333,0.339433333333333,1.13733333333333,-0.308066666666667,-1.63556666666667,0.157933333333333,-0.211366666666667,-0.624566666666667,-1.03036666666667,0.670433333333333,-0.0142666666666666,-0.328966666666667,0.343233333333333,0.457333333333333,0.160433333333333,0.782733333333333,0.100233333333333,0.583433333333333,0.534433333333333,-0.274666666666667,0.0735333333333335,-0.123066666666667,0.279833333333333,-0.365866666666667,0.0860333333333334,0.677633333333333,0.205733333333333,0.810733333333333,0.201033333333333,0.232133333333333,-0.330166666666667,1.13556666666667,-0.2727,0.728466666666667,-0.523,-0.0094333333333334,-0.5513,-0.413633333333333,0.243,0.673366666666667,0.1102,-0.259733333333333,-0.3532,0.250166666666667,-0.5687,0.476766666666667,0.2996,1.08556666666667,0.399,1.61306666666667,-0.1004,1.12396666666667,-0.3475,0.509666666666667,-0.3689,-0.614266666666667,-0.298266666666667,-0.228866666666667,0.135433333333333,-0.0999666666666666,-0.0354666666666666,0.302133333333333,0.211933333333333,-0.00246666666666662,-0.0501666666666667,0.273733333333333,-0.176366666666667
"ENSG00000261019",1.1155,-1.2256,1.8313,1.0472,-1.2256,0.1784,2.1855,1.9767,2.1186,2.5934,2.1244,0.765499999999999,-0.0108666666666664,-0.560166666666666,-0.0464666666666664,-0.736366666666667,0.0406333333333335,0.695733333333334,1.74923333333333,0.223933333333334,0.954833333333334,0.575433333333334,0.437133333333334,1.48703333333333,0.301266666666666,-1.50143333333333,-0.156433333333334,-0.349533333333333,0.457966666666666,-0.108433333333334,1.50526666666667,0.905266666666666,1.15236666666667,1.20996666666667,1.19956666666667,1.64566666666667,-0.784866666666666,0.164133333333333,-3.34216666666667,0.386033333333333,-0.851766666666667,0.465733333333334,1.89343333333333,-0.533366666666667,0.662733333333334,-0.195966666666667,1.36743333333333,2.64013333333333,-1.34863333333333,0.105566666666666,-0.689633333333333,0.118766666666667,-0.0504333333333333,-0.0683333333333334,-0.177133333333334,-0.0166333333333331,-0.525933333333334,1.10366666666667,0.943466666666667,-0.506133333333334,0.193633333333334,0.285133333333334,-1.03656666666667,-1.03656666666667,2.07313333333333,-1.03656666666667,2.96183333333333,2.52893333333333,2.56273333333333,2.37503333333333,0.433633333333334,1.80233333333333,-0.6755,-2.0925,-0.7309,0.0312000000000001,-0.3673,0.3361,-1.5871,0.0474000000000006,1.6049,0.6168,-0.323399999999999,0.7529,1.5115,-0.140833333333333,-2.6873,-0.804133333333333,0.8741,0.127066666666667,0.8034,-0.350733333333333,-2.6873,0.306266666666667,1.8839,0.0444666666666667,1.7413,0.299566666666667,1.5807,-0.757733333333333,0.9321,-1.09733333333333,2.0511,0.913566666666667,2.4891,1.48916666666667,2.3607,1.44886666666667,-0.2921,-0.3025,-1.728,0.4481,-0.393,-0.0550999999999999,-1.4248,0.1783,0.5524,0.1135,0.00470000000000015,0.0329000000000002
"ENSG00000154978",-0.723933333333332,-0.869533333333332,-0.654333333333333,0.0658666666666674,0.0346666666666673,-0.100533333333333,-0.000733333333332808,-0.117633333333332,-0.119733333333333,-0.358533333333333,-0.320033333333332,-0.237633333333332,-0.867733333333334,-0.746433333333334,-0.748133333333334,0.146366666666666,-0.00963333333333338,-0.136733333333334,-0.202633333333334,-0.295733333333334,-0.191633333333334,-0.353733333333333,-0.450233333333334,-0.319133333333334,-0.806166666666667,-0.853666666666667,-0.702966666666667,0.0104333333333333,-0.0965666666666669,0.0861333333333336,-0.144866666666667,-0.0566666666666666,-0.153366666666667,-0.485266666666667,-0.402366666666667,-0.325466666666667,-0.7839,-0.869199999999999,-0.8153,-0.0781999999999998,0.0857000000000001,-0.0074999999999994,-0.2206,-0.1858,-0.2104,-0.5764,-0.56,-0.536,-0.7938,-0.7122,-0.7527,-0.0709,0.1038,-0.0328999999999997,-0.0170000000000003,0.0083000000000002,0.0035999999999996,-0.3824,-0.2944,-0.3069,-0.673500000000001,-0.7434,-0.7599,-0.0139000000000005,0.085,-0.0711000000000004,-0.0471000000000004,-0.1207,-0.0292000000000003,-0.3188,-0.4164,-0.2618,-0.8726,-0.8392,-0.8324,0.0420999999999996,-0.0518999999999998,0.00980000000000025,-0.1017,-0.1295,-0.2022,-0.4071,-0.3661,-0.4419,-0.6229,-0.709166666666667,-0.759500000000001,-0.757666666666667,-0.710500000000001,-0.812966666666667,-0.1569,0.0778333333333325,-0.111700000000001,-0.00696666666666701,0.268599999999999,-0.0708666666666673,0.031299999999999,-0.121166666666667,-0.0446000000000009,-0.147166666666667,0.0999999999999996,-0.229766666666667,-0.2853,-0.282666666666668,-0.125500000000001,-0.394666666666668,-0.2232,-0.386166666666667,-0.686133333333333,-0.734933333333333,-0.701633333333334,0.0527666666666669,0.00436666666666685,-0.0571333333333337,-0.0387333333333331,-0.0675333333333334,0.0145666666666662,-0.320633333333333,-0.319633333333334,-0.328633333333333
"ENSG00000125875",0.0855000000000006,-0.379,-0.3516,-0.5338,0.168400000000001,0.3654,-0.3946,0.1614,-0.497,0.4251,0.1971,-0.5433,0.0226999999999999,0.1768,0.0951,-0.145,-0.1357,0.2807,-0.0951,0.4335,-0.0306,0.6519,0.5686,-0.0195000000000001,0.129033333333333,0.322333333333333,0.462133333333333,0.00363333333333316,-0.0346666666666668,0.031033333333333,-0.0634666666666668,0.499233333333333,0.351933333333333,0.634333333333333,0.662133333333333,0.195133333333333,0.178433333333333,0.187833333333333,0.241233333333333,0.0871333333333331,-0.113566666666667,0.0264333333333333,0.042933333333333,0.245733333333333,-0.085466666666667,0.222033333333333,0.361033333333333,0.0672333333333333,0.0416666666666665,-0.0328333333333335,0.153066666666667,0.0659666666666667,-0.129433333333334,0.0634666666666668,-0.551533333333333,-0.392633333333333,0.0166666666666666,0.236766666666667,-0.376033333333333,0.254866666666667,-0.287733333333333,-0.196733333333333,0.163466666666667,0.439066666666666,-0.342533333333333,-0.0965333333333334,-0.0453333333333334,-0.148133333333333,0.418366666666666,0.654866666666667,-0.0687333333333335,0.0262666666666664,-0.0710333333333335,-0.135533333333334,-0.0565333333333335,-0.0956333333333335,0.313766666666666,-0.218133333333334,-0.127033333333334,-0.194833333333333,0.159466666666667,-0.0545333333333335,0.645566666666667,0.637566666666667,-0.100866666666667,0.3228,-0.199566666666667,0.2394,-0.113266666666667,0.0599000000000001,-0.0600666666666667,0.112,-0.102866666666667,-0.2871,0.162933333333333,0.1751,-0.135866666666667,0.1398,-0.154466666666667,-0.4808,-0.165766666666667,0.125,0.238433333333333,0.3818,0.0920333333333332,0.1743,-0.168966666666667,-0.3036,-0.1105,-0.1575,-0.2258,0.1498,0.1148,-0.2646,-0.122,-0.2958,-0.3112,0.5948,-0.0247999999999997,0.4608
"ENSG00000115310",-0.2526,-0.2023,-0.1595,0.0892,-0.1198,0.0306000000000002,0.2445,0.0171999999999999,0.1094,-0.2049,-0.1537,0.0405000000000002,-0.2585,-0.1091,-0.0642,0.0648,0.1096,-0.1744,0.146,0.2239,0.2964,-0.1641,-0.1389,0.0901999999999998,-0.3848,-0.2126,-0.2992,0.0194999999999999,0.0067999999999997,-0.0263,0.1812,0.1451,0.1474,-0.119,-0.1321,-0.1279,0.0625333333333331,-0.189266666666667,-0.464466666666667,0.0548333333333333,-0.106266666666667,0.0514333333333332,0.283233333333333,0.253333333333333,0.167133333333333,-0.0136666666666669,0.120033333333333,0.131733333333333,-0.2018,-0.1178,-0.1881,-0.0181000000000004,0.1936,-0.1755,0.293699999999999,0.2776,-0.00700000000000056,-0.1126,0.00879999999999947,0.121,-0.1787,-0.1199,-0.2044,0.0411000000000001,-0.1126,0.0714999999999999,0.2115,-0.0379999999999998,0.1847,0.00559999999999983,-0.0453000000000001,0.0427,-0.303233333333333,-0.322533333333333,-0.261333333333333,-0.00393333333333334,0.0173666666666668,-0.0134333333333334,0.0922666666666667,0.136666666666667,0.0889666666666664,-0.145533333333333,-0.104133333333333,-0.153533333333333,-0.448066666666667,-0.185699999999999,-0.0238666666666667,-0.225499999999999,-0.539266666666667,-0.185099999999999,0.0960333333333336,-0.1166,-0.271766666666667,0.100200000000001,0.175733333333334,0.0164000000000004,0.473533333333334,0.2193,0.435833333333334,0.2315,0.442933333333333,0.21,-0.0714666666666668,-0.0589999999999997,0.342733333333333,-0.197899999999999,0.233133333333333,0.1433,-0.372666666666666,-0.368266666666667,-0.412466666666667,0.0420333333333334,0.00023333333333353,-0.0422666666666665,0.142833333333333,0.233233333333334,0.186333333333334,-0.0432666666666663,-0.0519666666666665,-0.00346666666666628
"ENSG00000224699",0.3654,0.2708,0.1323,-0.1533,-0.0613000000000001,0.2146,0.4614,0.0354000000000001,0.0724999999999998,0.2415,0.3016,-0.184,-0.0208,0.1826,-0.1325,0.0688,0.0888,-0.1576,0.1013,0.0502,-0.2963,-0.0628,-0.0389,0.0813,-0.00689999999999999,-0.0142,-0.00770000000000001,0.0402,-0.0175,-0.0227,0.2098,0.1539,0.3093,0.0815,0.0936,0.2441,0.114,0.3102,-0.033,-0.2702,0.0338,0.2364,0.4366,0.2437,0.0058,0.2952,0.4381,0.2587,0.1036,-0.1672,0.0570999999999997,0.1188,-0.31,0.1912,0.6565,0.4497,0.1542,0.382,0.5754,0.6129,-0.1055,-0.2012,0.126,0.0587,0.0759999999999996,-0.1347,0.6623,0.3773,0.308,0.0499999999999998,0.1632,-0.2626,0.000733333333333253,-0.152366666666667,0.0340333333333334,-0.112466666666667,-0.00826666666666664,0.120733333333333,0.0488333333333331,0.367433333333333,0.136733333333333,0.038933333333333,-0.0298666666666669,0.0155333333333334,-0.0938,-0.137033333333333,0.2577,0.0474666666666667,0.4444,0.0947666666666667,-0.1345,-0.0901333333333333,-0.1402,0.0808666666666668,0.2747,0.00926666666666665,0.0888,0.274666666666667,0.4313,0.166766666666667,0.5859,-0.0296333333333333,0.3906,0.0948666666666667,0.4275,0.0866666666666667,0.2599,0.182066666666667,0.0981000000000001,0.0833,0.2452,0.00550000000000006,-0.0409999999999999,0.0355000000000001,0.2385,0.0320000000000001,0.1246,0.2096,0.1599,0.2105
