"gene","compare","gene_compare","RSE.FC","meanlogFC","FC","medianp","description","external_gene_name","normality_log2FCp","normality","N_up","N_non","N_down","Final"
"ENSG00000157837","F7/D6","ENSG00000157837 F7/D6",1.26667371368795,-0.203032141911988,0.868722830593342,0.00547661492818771,"signal peptide peptidase like 3","SPPL3",0.922026283568898,"T",0,13,0,"non-DEG"
"ENSG00000157978","F7/D6","ENSG00000157978 F7/D6",6.91038622337049,-0.764607921990185,0.588613313000272,0.0532026187909576,"low density lipoprotein receptor adaptor protein 1","LDLRAP1",0.183890819349002,"T",0,11,2,"non-DEG"
"ENSG00000158869","F7/D6","ENSG00000158869 F7/D6",14.1009307967776,-1.17573319509392,0.442658737844524,0.00148908982346593,"Fc fragment of IgE receptor Ig","FCER1G",0.0693276525583802,"T",0,4,9,"down-regulate"
"ENSG00000159339","F7/D6","ENSG00000159339 F7/D6",4.65657431509572,0.726223623326765,1.65430314041715,0.0360055479227992,"peptidyl arginine deiminase 4","PADI4",0.40091518117339,"T",1,12,0,"non-DEG"
"ENSG00000159884","F7/D6","ENSG00000159884 F7/D6",2.43137503995787,-0.149227405025663,0.90173323134157,0.223101258804893,"coiled-coil domain containing 107","CCDC107",0.812137910372644,"T",0,13,0,"non-DEG"
"ENSG00000160013","F7/D6","ENSG00000160013 F7/D6",1.57757074308951,0.658516863168399,1.57845908271717,7.15535861411442e-05,"prostaglandin I2 receptor","PTGIR",0.954172903170674,"T",0,13,0,"non-DEG"
"ENSG00000160172","F7/D6","ENSG00000160172 F7/D6",3.86478240473794,0.445779619148335,1.36204995694659,0.0154790961376446,"family with sequence similarity 86 member C2, pseudogene","FAM86C2P",0.373398273403212,"T",0,13,0,"non-DEG"
"ENSG00000160200","F7/D6","ENSG00000160200 F7/D6",0.631715445255167,0.146959699401803,1.10723365431499,0.00897386399382376,"cystathionine beta-synthase","CBS",0.369681011964468,"T",0,13,0,"non-DEG"
"ENSG00000160299","F7/D6","ENSG00000160299 F7/D6",1.14968910007576,-0.437988062721967,0.738163310593899,2.76322356071729e-05,"pericentrin","PCNT",0.817512037984747,"T",0,13,0,"non-DEG"
"ENSG00000160679","F7/D6","ENSG00000160679 F7/D6",0.66758081401272,-0.209894354150869,0.864600542064149,0.00658353960903122,"chromatin target of PRMT1","CHTOP",0.228725275317593,"T",0,13,0,"non-DEG"
"ENSG00000160714","F7/D6","ENSG00000160714 F7/D6",0.925723197012799,-0.186793301542084,0.878556332142826,0.00367369638402194,"ubiquitin conjugating enzyme E2 Q1","UBE2Q1",0.966281251729715,"T",0,13,0,"non-DEG"
"ENSG00000162694","F7/D6","ENSG00000162694 F7/D6",1.39522186157995,0.417734161323231,1.33582790894104,0.00128079965769515,"exostosin like glycosyltransferase 2","EXTL2",0.0728676577632913,"T",0,13,0,"non-DEG"
"ENSG00000162729","F7/D6","ENSG00000162729 F7/D6",1.82975972566717,-0.39840919848783,0.758694403847254,0.00165509482335841,"immunoglobulin superfamily member 8","IGSF8",0.107752978692702,"T",0,13,0,"non-DEG"
"ENSG00000162775","F7/D6","ENSG00000162775 F7/D6",1.03176549056278,-0.238892457689288,0.847395599704999,0.000911747470970837,"RNA binding motif protein 15","RBM15",0.00213919360410379,"F",0,13,0,"non-DEG"
"ENSG00000162819","F7/D6","ENSG00000162819 F7/D6",1.04005943219653,-0.180150514407424,0.88261090989376,0.010575648520908,"BRO1 domain and CAAX motif containing","BROX",0.136643961164501,"T",0,13,0,"non-DEG"
"ENSG00000163312","F7/D6","ENSG00000163312 F7/D6",0.989524758833477,-0.206208723962224,0.866812147159106,0.012925976467736,"helicase, POLQ like","HELQ",0.936881446603603,"T",0,13,0,"non-DEG"
"ENSG00000163376","F7/D6","ENSG00000163376 F7/D6",2.82788796348222,-0.203715342618479,0.868311536781699,0.0412638238714419,"kelch repeat and BTB domain containing 8","KBTBD8",0.0599720399310838,"T",0,13,0,"non-DEG"
"ENSG00000163510","F7/D6","ENSG00000163510 F7/D6",1.16864732430794,-0.131759267174352,0.912717774918655,0.0734483307545312,"CWC22 spliceosome associated protein homolog","CWC22",0.34721306605908,"T",0,13,0,"non-DEG"
"ENSG00000163820","F7/D6","ENSG00000163820 F7/D6",1.67324173403907,0.166347845788368,1.12221402306032,0.0250866607573464,"FYVE and coiled-coil domain autophagy adaptor 1","FYCO1",0.73247739791398,"T",0,13,0,"non-DEG"
"ENSG00000164074","F7/D6","ENSG00000164074 F7/D6",2.31119351256301,0.127027683777413,1.09204150065498,0.365106512644725,"abhydrolase domain containing 18","ABHD18",0.232052695542941,"T",0,13,0,"non-DEG"
"ENSG00000164199","F7/D6","ENSG00000164199 F7/D6",6.52015867870711,0.499033949812341,1.41326690079439,0.0918380736921347,"adhesion G protein-coupled receptor V1","ADGRV1",0.822997277184503,"T",1,12,0,"non-DEG"
"ENSG00000164291","F7/D6","ENSG00000164291 F7/D6",2.08233573473159,0.456221532660619,1.37194394091077,0.00249436013636698,"arylsulfatase family member K","ARSK",0.364318560230693,"T",0,13,0,"non-DEG"
"ENSG00000165178","F7/D6","ENSG00000165178 F7/D6",0.816530154511083,-0.239262353210028,0.847178362070979,0.00346772900915742,"neutrophil cytosolic factor 1C pseudogene","NCF1C",0.205284248068115,"T",0,13,0,"non-DEG"
"ENSG00000165475","F7/D6","ENSG00000165475 F7/D6",2.70995393370817,0.412644021358771,1.33112312394881,0.00350816556695559,"crystallin lambda 1","CRYL1",0.583620404255696,"T",0,13,0,"non-DEG"
"ENSG00000165548","F7/D6","ENSG00000165548 F7/D6",3.90954480486977,1.03760865605212,2.05282216951373,0.00164843024366778,"transmembrane protein 63C","TMEM63C",0.148243804469286,"T",8,5,0,"up-regulate"
"ENSG00000165591","F7/D6","ENSG00000165591 F7/D6",1.10390273644985,0.258346866781639,1.19610734197487,0.00773129438178668,"fatty acid amide hydrolase 2","FAAH2",0.434305969857162,"T",0,13,0,"non-DEG"
"ENSG00000165629","F7/D6","ENSG00000165629 F7/D6",0.779701976318139,0.10732936602657,1.07723227931732,0.0353329535037703,"ATP synthase F1 subunit gamma","ATP5F1C",0.586120970790379,"T",0,13,0,"non-DEG"
"ENSG00000166169","F7/D6","ENSG00000166169 F7/D6",2.77940508062098,0.0527657102474391,1.03725147606735,0.117197150401053,"DNA polymerase lambda","POLL",0.00648783282812757,"F",0,13,0,"non-DEG"
"ENSG00000166257","F7/D6","ENSG00000166257 F7/D6",7.48147790457081,0.420969722614021,1.33882715914011,0.142877974264414,"sodium voltage-gated channel beta subunit 3","SCN3B",0.00792687611532682,"F",0,13,0,"non-DEG"
"ENSG00000166275","F7/D6","ENSG00000166275 F7/D6",1.72818776771656,-0.134952853843394,0.910699594063122,0.0786733283689336,"BLOC-1 related complex subunit 7","BORCS7",0.473902707713433,"T",0,13,0,"non-DEG"
"ENSG00000166710","F7/D6","ENSG00000166710 F7/D6",6.37135508801189,-0.150550848447878,0.900906413703073,0.00117274552926427,"beta-2-microglobulin","B2M",0.031009390519489,"F",0,13,0,"non-DEG"
"ENSG00000166860","F7/D6","ENSG00000166860 F7/D6",1.25561766053945,-0.198636621742473,0.871373641404419,0.0290967816825717,"zinc finger and BTB domain containing 39","ZBTB39",0.948782955779004,"T",0,13,0,"non-DEG"
"ENSG00000166887","F7/D6","ENSG00000166887 F7/D6",2.1706051395585,0.149329134701566,1.10905363289795,0.0781782905673336,"VPS39 subunit of HOPS complex","VPS39",0.0830451385962775,"T",0,13,0,"non-DEG"
"ENSG00000167106","F7/D6","ENSG00000167106 F7/D6",6.03332714851568,-0.478290073935287,0.717827911499801,0.000247392505298783,"family with sequence similarity 102 member A","FAM102A",0.567917133495475,"T",0,13,0,"non-DEG"
"ENSG00000167363","F7/D6","ENSG00000167363 F7/D6",3.85077781005711,-0.493348218781915,0.710374540019476,0.0287280121471547,"fructosamine 3 kinase","FN3K",0.199461864628697,"T",0,13,0,"non-DEG"
"ENSG00000167555","F7/D6","ENSG00000167555 F7/D6",5.56328741380507,-0.45168350513628,0.731189113062583,0.026142658230825,"zinc finger protein 528","ZNF528",0.653336613594303,"T",0,13,0,"non-DEG"
"ENSG00000167562","F7/D6","ENSG00000167562 F7/D6",2.91288126413458,-0.234633361641646,0.849900960719299,0.0792484115284567,"zinc finger protein 701","ZNF701",0.700503189973314,"T",0,13,0,"non-DEG"
"ENSG00000167615","F7/D6","ENSG00000167615 F7/D6",4.04005611852978,0.0803224113199007,1.05725428776188,0.0315897100422093,"leukocyte receptor cluster member 8","LENG8",0.00141729339663111,"F",0,13,0,"non-DEG"
"ENSG00000167792","F7/D6","ENSG00000167792 F7/D6",1.31235867812835,0.119394762326861,1.08627905245219,0.119212007839822,"NADH:ubiquinone oxidoreductase core subunit V1","NDUFV1",0.810330071527251,"T",0,13,0,"non-DEG"
"ENSG00000168036","F7/D6","ENSG00000168036 F7/D6",1.16202522276659,-0.19086246567887,0.876081829304788,0.00418602402510889,"catenin beta 1","CTNNB1",0.228839722478424,"T",0,13,0,"non-DEG"
"ENSG00000168214","F7/D6","ENSG00000168214 F7/D6",11.9809608990578,-0.168601746251918,0.889704561218368,0.0598789079218272,"recombination signal binding protein for immunoglobulin kappa J region","RBPJ",0.0802170997942106,"T",0,10,3,"non-DEG"
"ENSG00000168246","F7/D6","ENSG00000168246 F7/D6",1.06328683443511,0.130013591189299,1.094304010316,0.027583599021989,"ubiquitin domain containing 2","UBTD2",0.98281624814933,"T",0,13,0,"non-DEG"
"ENSG00000168404","F7/D6","ENSG00000168404 F7/D6",1.94892392200516,-0.448300966421029,0.732905468284994,0.000964040608641119,"mixed lineage kinase domain like pseudokinase","MLKL",0.626240270516586,"T",0,13,0,"non-DEG"
"ENSG00000168522","F7/D6","ENSG00000168522 F7/D6",1.13364008564027,-0.135525575817377,0.910338135722986,0.0657173892848669,"farnesyltransferase, CAAX box, alpha","FNTA",0.315476964112524,"T",0,13,0,"non-DEG"
"ENSG00000168610","F7/D6","ENSG00000168610 F7/D6",0.654329129142662,-0.0487011211445119,0.966806366729012,0.156067131122823,"signal transducer and activator of transcription 3","STAT3",0.0967180233423068,"T",0,13,0,"non-DEG"
"ENSG00000168778","F7/D6","ENSG00000168778 F7/D6",1.52867066787389,0.242445371088466,1.18299614391549,0.0132270035188655,"tectonic family member 2","TCTN2",0.125099154987943,"T",0,13,0,"non-DEG"
"ENSG00000169032","F7/D6","ENSG00000169032 F7/D6",1.27848232617935,-0.12483043296764,0.917111829526926,0.0475198746588981,"mitogen-activated protein kinase kinase 1","MAP2K1",0.184109287987147,"T",0,13,0,"non-DEG"
"ENSG00000169139","F7/D6","ENSG00000169139 F7/D6",2.51238857548007,-0.297613579271448,0.813597088032714,0.0147972042433423,"ubiquitin conjugating enzyme E2 V2","UBE2V2",0.0526130104238411,"T",0,13,0,"non-DEG"
"ENSG00000169282","F7/D6","ENSG00000169282 F7/D6",45.6926069594783,-0.390124426713966,0.763063790422733,0.0135277855085284,"potassium voltage-gated channel subfamily A regulatory beta subunit 1","KCNAB1",0.000177935372935832,"F",1,9,3,"non-DEG"
"ENSG00000170006","F7/D6","ENSG00000170006 F7/D6",0.734797663618481,-0.711134258111407,0.610839703063202,1.58673441363263e-07,"transmembrane protein 154","TMEM154",0.585470957252226,"T",0,13,0,"non-DEG"
"ENSG00000170160","F7/D6","ENSG00000170160 F7/D6",9.87989193980174,1.77238012007397,3.41617082880995,0.0189830783927796,"coiled-coil domain containing 144A","CCDC144A",0.439052310087978,"T",10,3,0,"up-regulate"
"ENSG00000170270","F7/D6","ENSG00000170270 F7/D6",1.37860257159599,-0.15984369130415,0.895122047611636,0.140683339934107,"GON7 subunit of KEOPS complex","GON7",0.47351628575779,"T",0,13,0,"non-DEG"
"ENSG00000170430","F7/D6","ENSG00000170430 F7/D6",1.26633176465175,0.251336320063466,1.19030914800558,0.0135068194683614,"O-6-methylguanine-DNA methyltransferase","MGMT",0.452850617320407,"T",0,13,0,"non-DEG"
"ENSG00000170667","F7/D6","ENSG00000170667 F7/D6",3.54291495148158,0.549506026013693,1.46358448368174,0.0248854182199349,"RAS p21 protein activator 4B","RASA4B",0.0684280582111458,"T",0,13,0,"non-DEG"
"ENSG00000170684","F7/D6","ENSG00000170684 F7/D6",2.54285311893621,-0.142408648484243,0.90600527271333,0.110791028537895,"zinc finger protein 296","ZNF296",0.867663551271034,"T",0,13,0,"non-DEG"
"ENSG00000171316","F7/D6","ENSG00000171316 F7/D6",1.8886383180519,-0.295996766780682,0.814509388462598,0.000898353970911518,"chromodomain helicase DNA binding protein 7","CHD7",0.995549995729784,"T",0,13,0,"non-DEG"
"ENSG00000171467","F7/D6","ENSG00000171467 F7/D6",1.03377141692207,-0.120284523110352,0.920006192430544,0.00161667893679702,"zinc finger protein 318","ZNF318",0.216667669857478,"T",0,13,0,"non-DEG"
"ENSG00000171490","F7/D6","ENSG00000171490 F7/D6",1.51271696183881,0.0452949764412129,1.03189414096503,0.232870504392004,"ribosomal L1 domain containing 1","RSL1D1",0.874761293891407,"T",0,13,0,"non-DEG"
"ENSG00000171492","F7/D6","ENSG00000171492 F7/D6",4.12842860740064,-0.296210528211966,0.814388713067212,0.00199451447000247,"leucine rich repeat containing 8 VRAC subunit D","LRRC8D",3.17521051017067e-06,"F",0,12,1,"non-DEG"
"ENSG00000171595","F7/D6","ENSG00000171595 F7/D6",10.3065650732129,1.28177256131071,2.43137523352603,0.00546129287889034,"dynein axonemal intermediate chain 2","DNAI2",0.101347805319032,"T",9,4,0,"up-regulate"
"ENSG00000171786","F7/D6","ENSG00000171786 F7/D6",2.87639793915623,-0.940735456227866,0.520967234346108,0.00286158272954653,"nescient helix-loop-helix 1","NHLH1",0.306778721369405,"T",0,10,3,"non-DEG"
"ENSG00000172531","F7/D6","ENSG00000172531 F7/D6",1.64184283466134,-0.113714893790613,0.924205196354371,0.109261368797953,"protein phosphatase 1 catalytic subunit alpha","PPP1CA",0.363531965973194,"T",0,13,0,"non-DEG"
"ENSG00000172939","F7/D6","ENSG00000172939 F7/D6",0.612382115634667,-0.105280729007415,0.929624032706994,0.0273720158419905,"oxidative stress responsive kinase 1","OXSR1",0.956085259447478,"T",0,13,0,"non-DEG"
"ENSG00000173930","F7/D6","ENSG00000173930 F7/D6",1.73714040857044,-1.06428493193197,0.478209623430374,5.69311648584505e-06,"solute carrier organic anion transporter family member 4C1","SLCO4C1",0.641265919904963,"T",0,4,9,"down-regulate"
"ENSG00000174206","F7/D6","ENSG00000174206 F7/D6",1.81354569638702,0.250240328101076,1.18940523289016,0.0100732697492057,"KICSTOR subunit 2","KICS2",0.0321951243527838,"F",0,13,0,"non-DEG"
"ENSG00000174405","F7/D6","ENSG00000174405 F7/D6",2.33852441123702,-0.105499184729928,0.92948327786329,0.266058447346805,"DNA ligase 4","LIG4",0.939799363222848,"T",0,13,0,"non-DEG"
"ENSG00000174695","F7/D6","ENSG00000174695 F7/D6",1.37667122582166,-0.106915986745308,0.928570924714247,0.0715372016419224,"transmembrane protein 167A","TMEM167A",0.363143307979472,"T",0,13,0,"non-DEG"
"ENSG00000174748","F7/D6","ENSG00000174748 F7/D6",1.48996781908571,0.139785448218392,1.10174125718122,0.0730121318709366,"ribosomal protein L15","RPL15",0.953953050854239,"T",0,13,0,"non-DEG"
"ENSG00000174749","F7/D6","ENSG00000174749 F7/D6",1.65597344495749,0.487683908307262,1.40219199942985,0.00043307671891567,"family with sequence similarity 241 member A","FAM241A",0.000525839083392275,"F",0,13,0,"non-DEG"
"ENSG00000174886","F7/D6","ENSG00000174886 F7/D6",1.91177087867284,0.0999580407123606,1.07174229157101,0.385958316909874,"NADH:ubiquinone oxidoreductase subunit A11","NDUFA11",0.587911705644946,"T",0,13,0,"non-DEG"
"ENSG00000175592","F7/D6","ENSG00000175592 F7/D6",4.02586752230534,0.4772350748391,1.39207319979469,0.00880938828354439,"FOS like 1, AP-1 transcription factor subunit","FOSL1",0.555739144994852,"T",0,13,0,"non-DEG"
"ENSG00000175606","F7/D6","ENSG00000175606 F7/D6",1.25940763935259,-0.243981602246636,0.844411655588835,0.00569441719562626,"transmembrane protein 70","TMEM70",0.882102306080515,"T",0,13,0,"non-DEG"
"ENSG00000176155","F7/D6","ENSG00000176155 F7/D6",1.85514402607527,0.155916979153284,1.11412953564863,0.163777769334206,"coiled-coil domain containing 57","CCDC57",0.0849473724895329,"T",0,13,0,"non-DEG"
"ENSG00000176160","F7/D6","ENSG00000176160 F7/D6",3.74145732812018,-0.947878750053218,0.518394116624694,0.000203042993730249,"heat shock transcription factor 5","HSF5",0.419102673433091,"T",0,8,5,"down-regulate"
"ENSG00000176171","F7/D6","ENSG00000176171 F7/D6",0.765324967121778,0.441878299671425,1.35837169258774,2.34126086150792e-05,"BCL2 interacting protein 3","BNIP3",0.198576423608228,"T",0,13,0,"non-DEG"
"ENSG00000176209","F7/D6","ENSG00000176209 F7/D6",1.45309797428446,0.203999996089617,1.1518876392272,0.0355220274449911,"small integral membrane protein 19","SMIM19",0.993195137509337,"T",0,13,0,"non-DEG"
"ENSG00000176894","F7/D6","ENSG00000176894 F7/D6",1.71957792957711,-0.298270520860955,0.813226695069142,0.0272421108695746,"peroxisomal membrane protein 2","PXMP2",0.81610877056072,"T",0,13,0,"non-DEG"
"ENSG00000178163","F7/D6","ENSG00000178163 F7/D6",0.857974806131171,-0.108011467874498,0.927866100904039,0.0425807940576292,"zinc finger protein 518B","ZNF518B",0.225725731524619,"T",0,13,0,"non-DEG"
"ENSG00000178201","F7/D6","ENSG00000178201 F7/D6",2.30189123910613,-0.385667727014391,0.765424652689184,0.0381127999886316,"vomeronasal 1 receptor 1","VN1R1",0.0600640139986154,"T",0,13,0,"non-DEG"
"ENSG00000178297","F7/D6","ENSG00000178297 F7/D6",4.93306385805224,0.446495719589376,1.36272619596782,0.0212825595291181,"transmembrane serine protease 9","TMPRSS9",0.129217770642724,"T",0,13,0,"non-DEG"
"ENSG00000178718","F7/D6","ENSG00000178718 F7/D6",4.44370511504619,-0.328804401584732,0.796196038518159,0.0585980336760265,"ribonuclease P and MRP subunit p25","RPP25",0.894270016037694,"T",0,13,0,"non-DEG"
"ENSG00000178764","F7/D6","ENSG00000178764 F7/D6",0.731363698624076,-0.432211733414698,0.741124727661278,1.74414235996912e-05,"zinc fingers and homeoboxes 2","ZHX2",0.276929794232185,"T",0,13,0,"non-DEG"
"ENSG00000178789","F7/D6","ENSG00000178789 F7/D6",23.3678408179842,-1.01663911927495,0.494266447806074,0.00961461006320433,"CD300 molecule like family member b","CD300LB",0.00385678165011083,"F",0,6,7,"down-regulate"
"ENSG00000179222","F7/D6","ENSG00000179222 F7/D6",3.07950181422145,0.372154231191414,1.29428401241011,0.0185230934459725,"MAGE family member D1","MAGED1",0.461451802954125,"T",0,13,0,"non-DEG"
"ENSG00000179304","F7/D6","ENSG00000179304 F7/D6",4.818357768041,0.174246660617758,1.12837504162914,0.195845008016253,"family with sequence similarity 156 member B","FAM156B",0.479090215655593,"T",0,13,0,"non-DEG"
"ENSG00000179454","F7/D6","ENSG00000179454 F7/D6",0.907522955766435,0.12794334985655,1.09273482996318,0.0909215927742688,"kelch like family member 28","KLHL28",0.627759016729812,"T",0,13,0,"non-DEG"
"ENSG00000179873","F7/D6","ENSG00000179873 F7/D6",9.0499137946934,-2.18676781645978,0.219642962975257,4.75245679198213e-05,"NLR family pyrin domain containing 11","NLRP11",0.339219683114171,"T",0,0,13,"down-regulate"
"ENSG00000179978","F7/D6","ENSG00000179978 F7/D6",2.19208700254689,-0.675241897028777,0.626227210839995,3.56345487312493e-05,"NAIP pseudogene 2","NAIPP2",0.495026716201882,"T",0,13,0,"non-DEG"
"ENSG00000180096","F7/D6","ENSG00000180096 F7/D6",1.77424434614159,-0.189114567477082,0.877143890107865,0.0101709040357739,"septin 1","SEPTIN1",0.548337475417251,"T",0,13,0,"non-DEG"
"ENSG00000180098","F7/D6","ENSG00000180098 F7/D6",2.45997235352042,-0.13594696244785,0.910072280298211,0.0826375179440673,"tRNA selenocysteine 1 associated protein 1","TRNAU1AP",0.0240974328910525,"F",0,13,0,"non-DEG"
"ENSG00000180573","F7/D6","ENSG00000180573 F7/D6",2.42763061514657,-0.694314027842782,0.618003096621596,0.00018367569689854,"H2A clustered histone 6","H2AC6",0.408934038072686,"T",0,13,0,"non-DEG"
"ENSG00000180667","F7/D6","ENSG00000180667 F7/D6",7.33636237550242,-0.135394112408539,0.910421092691677,0.0134540306066964,"YOD1 deubiquitinase","YOD1",8.40344574672743e-06,"F",0,13,0,"non-DEG"
"ENSG00000180815","F7/D6","ENSG00000180815 F7/D6",5.374146053655,0.600815330315835,1.51657340659288,0.0105198938749838,"mitogen-activated protein kinase kinase kinase 15","MAP3K15",0.988219679286677,"T",1,12,0,"non-DEG"
"ENSG00000180884","F7/D6","ENSG00000180884 F7/D6",2.79087695317471,-0.38548398481464,0.765522143677825,0.00632503416256924,"zinc finger protein 792","ZNF792",0.676257564626159,"T",0,13,0,"non-DEG"
"ENSG00000181035","F7/D6","ENSG00000181035 F7/D6",2.00746547831198,-0.107658742398205,0.928092983242343,0.394142594947653,"solute carrier family 25 member 42","SLC25A42",0.00668580370711041,"F",0,13,0,"non-DEG"
"ENSG00000181222","F7/D6","ENSG00000181222 F7/D6",1.34819524956962,-0.081378564666909,0.945154074804754,0.0730852837714329,"RNA polymerase II subunit A","POLR2A",0.5322951356615,"T",0,13,0,"non-DEG"
"ENSG00000181588","F7/D6","ENSG00000181588 F7/D6",4.21400167117127,-0.583701027355627,0.667249846062778,0.00617768703496212,"mex-3 RNA binding family member D","MEX3D",0.999083594216865,"T",0,13,0,"non-DEG"
"ENSG00000181754","F7/D6","ENSG00000181754 F7/D6",3.17082856146195,-0.219637237133678,0.858781348193573,0.279311286837247,"adhesion molecule with Ig like domain 1","AMIGO1",0.765407029662783,"T",0,13,0,"non-DEG"
"ENSG00000181790","F7/D6","ENSG00000181790 F7/D6",2.56210395815784,1.2547936380596,2.38633012290492,8.81882061971591e-05,"adhesion G protein-coupled receptor B1","ADGRB1",0.164123289752329,"T",12,1,0,"up-regulate"
"ENSG00000181804","F7/D6","ENSG00000181804 F7/D6",0.903054389289401,-0.537302297012603,0.689058178643666,8.41252477932072e-05,"solute carrier family 9 member A9","SLC9A9",0.524089472739333,"T",0,13,0,"non-DEG"
"ENSG00000182158","F7/D6","ENSG00000182158 F7/D6",6.40541005242897,-0.211889801523796,0.863405506217346,0.0457425405150543,"cAMP responsive element binding protein 3 like 2","CREB3L2",0.193848164123438,"T",0,13,0,"non-DEG"
"ENSG00000182199","F7/D6","ENSG00000182199 F7/D6",1.06990335304328,-0.144468827579112,0.904712413867574,0.0108190135021926,"serine hydroxymethyltransferase 2","SHMT2",0.845528298581244,"T",0,13,0,"non-DEG"
"ENSG00000182489","F7/D6","ENSG00000182489 F7/D6",6.99556741717419,-0.731812774395076,0.602146829090032,0.0285884123294358,"XK related X-linked","XKRX",0.155911529817137,"T",0,9,4,"down-regulate"
"ENSG00000182566","F7/D6","ENSG00000182566 F7/D6",6.54034008249789,0.806888158730365,1.74943390413358,0.0490398944790312,"C-type lectin domain family 4 member G","CLEC4G",0.103672823108846,"T",3,10,0,"non-DEG"
"ENSG00000182944","F7/D6","ENSG00000182944 F7/D6",1.01637722803363,-0.113368050278762,0.924427414565993,0.0188497132254911,"EWS RNA binding protein 1","EWSR1",0.287518776247983,"T",0,13,0,"non-DEG"
"ENSG00000183250","F7/D6","ENSG00000183250 F7/D6",3.4271268690603,0.368795916136961,1.29127467346739,0.0123960804915792,"long intergenic non-protein coding RNA 1547","LINC01547",0.000264529374514419,"F",0,13,0,"non-DEG"
"ENSG00000183604","F7/D6","ENSG00000183604 F7/D6",1.5454285953667,-0.169356842995139,0.889239017761807,0.0148548066131707,"SMG1 pseudogene 5","SMG1P5",0.559663182029125,"T",0,13,0,"non-DEG"
"ENSG00000184507","F7/D6","ENSG00000184507 F7/D6",4.7421369811848,0.673099825636125,1.59449527854435,0.074795612193487,"NUT midline carcinoma family member 1","NUTM1",0.875597753618077,"T",1,12,0,"non-DEG"
"ENSG00000184792","F7/D6","ENSG00000184792 F7/D6",5.5408525651992,1.14874924962275,2.21721588625688,0.000540836261739179,"oxysterol binding protein 2","OSBP2",0.406366260472399,"T",9,4,0,"up-regulate"
"ENSG00000184903","F7/D6","ENSG00000184903 F7/D6",3.19910979387406,-0.202421192130256,0.869090793609933,0.0941587454187648,"inner mitochondrial membrane peptidase subunit 2","IMMP2L",0.588424202912926,"T",0,13,0,"non-DEG"
"ENSG00000184916","F7/D6","ENSG00000184916 F7/D6",6.91574095436142,1.50948445763208,2.84708281363247,0.00121471389622545,"jagged canonical Notch ligand 2","JAG2",0.131648595128287,"T",11,2,0,"up-regulate"
"ENSG00000185105","F7/D6","ENSG00000185105 F7/D6",6.6431656614953,0.496687411765781,1.4109700958854,0.0789124873675969,"myeloid associated differentiation marker like 2","MYADML2",0.0210119228466699,"F",0,13,0,"non-DEG"
"ENSG00000185201","F7/D6","ENSG00000185201 F7/D6",1.24140983826417,-0.374827298525453,0.77119772536128,0.000915717696444096,"interferon induced transmembrane protein 2","IFITM2",0.155141649484272,"T",0,13,0,"non-DEG"
"ENSG00000185379","F7/D6","ENSG00000185379 F7/D6",1.05734869972522,0.194351360638632,1.14420960538463,0.00357639110644107,"RAD51 paralog D","RAD51D",0.661164669087221,"T",0,13,0,"non-DEG"
"ENSG00000185787","F7/D6","ENSG00000185787 F7/D6",1.33235430993134,-0.134231240685267,0.911155225483939,0.0815210657903745,"mortality factor 4 like 1","MORF4L1",0.534923650623412,"T",0,13,0,"non-DEG"
"ENSG00000185798","F7/D6","ENSG00000185798 F7/D6",2.1029581172411,-0.155257532165334,0.897972063653512,0.10868584073241,"WD repeat domain 53","WDR53",0.853083068871364,"T",0,13,0,"non-DEG"
"ENSG00000185933","F7/D6","ENSG00000185933 F7/D6",9.11479827193088,0.939211223856791,1.91747959312887,0.00253575173922412,"calcium homeostasis modulator 1","CALHM1",0.668087320568529,"T",6,7,0,"up-regulate"
"ENSG00000186111","F7/D6","ENSG00000186111 F7/D6",1.1739765525676,-0.210035653922675,0.864515865903646,0.0132704179732722,"phosphatidylinositol-4-phosphate 5-kinase type 1 gamma","PIP5K1C",0.429039885283884,"T",0,13,0,"non-DEG"
"ENSG00000186298","F7/D6","ENSG00000186298 F7/D6",1.94714749609172,-0.213520839051282,0.862429935500006,0.0165424405376797,"protein phosphatase 1 catalytic subunit gamma","PPP1CC",0.777499943329562,"T",0,13,0,"non-DEG"
"ENSG00000186468","F7/D6","ENSG00000186468 F7/D6",1.55138585861348,0.232780829201741,1.17509779679748,0.000671201892580794,"ribosomal protein S23","RPS23",0.59490952457745,"T",0,13,0,"non-DEG"
"ENSG00000186765","F7/D6","ENSG00000186765 F7/D6",2.7068816981896,0.482083806611444,1.39675966832189,0.0263516908007149,"fascin actin-bundling protein 2, retinal","FSCN2",0.371408014319969,"T",0,13,0,"non-DEG"
"ENSG00000187097","F7/D6","ENSG00000187097 F7/D6",1.00156833019484,0.13048200978879,1.09465936994601,0.0705461994310217,"ectonucleoside triphosphate diphosphohydrolase 5 (inactive)","ENTPD5",0.834660240101502,"T",0,13,0,"non-DEG"
"ENSG00000187122","F7/D6","ENSG00000187122 F7/D6",4.25912229569767,-0.662570044305347,0.631751879193776,0.00385298449283565,"slit guidance ligand 1","SLIT1",0.728846095687971,"T",0,12,1,"non-DEG"
"ENSG00000187609","F7/D6","ENSG00000187609 F7/D6",2.09310622097557,0.442938777645159,1.35937055429435,0.00155330773710108,"exonuclease 3'-5' domain containing 3","EXD3",0.936122132236247,"T",0,13,0,"non-DEG"
